42.1	199.293525864
42.2	199.785079311
42.3	200.293840517
42.4	200.80421334
42.5	201.328095276
42.6	201.852952492
42.7	202.387131471
42.8	202.921782529
42.9	203.461551598
43	204.001391697
43.1	204.542107996
43.2	205.082582856
43.3	205.619615251
43.4	206.156185452
43.5	206.684862266
43.6	207.212969708
43.7	207.728562764
43.8	208.243634747
43.9	208.741504507
44	209.239088179
44.1	209.714454225
44.2	210.189820272
44.3	210.637769515
44.4	211.085536114
44.5	211.50116948
44.6	211.915853266
44.7	212.293602791
44.8	212.669256541
44.9	213.00311139
45	213.333242762
45.1	213.618348536
45.2	213.89770447
45.3	214.137704995
45.4	214.370856985
45.5	214.572773152
45.6	214.767533286
45.7	214.938454915
45.8	215.102367269
45.9	215.249114083
46	215.389505938
46.1	215.518689332
46.2	215.642723478
46.3	215.760804879
46.4	215.875530115
46.5	215.988876548
46.6	216.101276942
46.7	216.216214838
46.8	216.333258282
46.9	216.456126527
47	216.584813116
47.1	216.722016291
47.2	216.869427057
47.3	217.027419242
47.4	217.200593844
47.5	217.3839866
47.6	217.584901253
47.7	217.793624439
47.8	218.018354531
47.9	218.248773933
48	218.4931955
48.1	218.741555681
48.2	219.001661418
48.3	219.264287382
48.4	219.53616394
48.5	219.809448127
48.6	220.089253729
48.7	220.36964272
48.8	220.653585044
48.9	220.937566145
49	221.221880435
49.1	221.505968329
49.2	221.786895668
49.3	222.0676193
49.4	222.341385416
49.5	222.615151531
49.6	222.878268141
49.7	223.141262943
49.8	223.391081279
49.9	223.640167466
50	223.873853456
50.1	224.105915833
50.2	224.320577135
50.3	224.532422773
50.4	224.725091987
50.5	224.913433825
50.6	225.081052322
50.7	225.242492305
50.8	225.381893562
50.9	225.512905202
51	225.620797466
51.1	225.717707697
51.2	225.790655804
51.3	225.849626013
51.4	225.884032163
51.5	225.901038269
51.6	225.893121569
51.7	225.863933002
51.8	225.80970753
51.9	225.729864967
52	225.625104913
52.1	225.489871659
52.2	225.329654845
52.3	225.132961673
52.4	224.910256136
52.5	224.642308494
52.6	224.346283906
52.7	223.992471229
52.8	223.609102333
52.9	223.154749871
53	222.671655859
53.1	222.110380757
53.2	221.519488791
53.3	220.842715512
53.4	220.132179187
53.5	219.326741492
53.6	218.478161885
53.7	217.525409714
53.8	216.51808531
53.9	215.411409409
54	214.254886319
54.1	213.037516745
54.2	211.787882345
54.3	210.513942644
54.4	209.23906921
54.5	207.963801152
54.6	206.733711789
54.7	205.512450312
54.8	204.395230197
54.9	203.291720122
55	202.332488776
55.1	201.392406109
55.2	200.58107334
55.3	199.790486165
55.4	199.103608658
55.5	198.435366312
55.6	197.853093856
55.7	197.285644797
55.8	196.79100384
55.9	196.306916871
56	195.885193305
56.1	195.470048853
56.2	195.108298952
56.3	194.749909344
56.4	194.437078105
56.5	194.125401533
56.6	193.856932595
56.7	193.588463657
56.8	193.363085285
56.9	193.138438347
57	192.95513909
57.1	192.774455514
57.2	192.633930227
57.3	192.497988475
57.4	192.401493385
57.5	192.311719917
57.6	192.261087939
57.7	192.219577304
57.8	192.21690962
57.9	192.226023079
58	192.270036454
58.1	192.327408865
58.2	192.41377273
58.3	192.513854861
58.4	192.637716778
58.5	192.775285425
58.6	192.932095461
58.7	193.10227389
58.8	193.287760985
58.9	193.485972432
59	193.696104316
59.1	193.918028459
59.2	194.148974021
59.3	194.390505943
59.4	194.638599527
59.5	194.89581071
59.6	195.157520818
59.7	195.426629679
59.8	195.698560688
59.9	195.975988766
60	196.254893994
60.1	196.537219217
60.2	196.819951757
60.3	197.103814255
60.4	197.387263786
60.5	197.669321661
60.6	197.950381887
60.7	198.227267992
60.8	198.502804475
60.9	198.771082848
61	199.037912
61.1	199.294127734
61.2	199.549247409
61.3	199.792191913
61.4	200.034604893
61.5	200.26547016
61.6	200.496286552
61.7	200.716285866
61.8	200.936285179
61.9	201.146891779
62	201.357149563
62.1	201.559378684
62.2	201.760939917
62.3	201.955692935
62.4	202.149531861
62.5	202.33765262
62.6	202.524680818
62.7	202.706962509
62.8	202.888036419
62.9	203.065227957
63	203.241155924
63.1	203.413899726
63.2	203.585352793
63.3	203.753896912
63.4	203.920998934
63.5	204.08533897
63.6	204.248025125
63.7	204.408094969
63.8	204.566287783
63.9	204.722010356
64	204.875619619
64.1	205.026906737
64.2	205.175829251
64.3	205.322581423
64.4	205.466700722
64.5	205.608806917
64.6	205.747992942
64.7	205.885330335
64.8	206.019439076
64.9	206.151872768
65	206.280745869
65.1	206.408128576
65.2	206.531592894
65.3	206.653764616
65.4	206.77163175
65.5	206.888419405
65.6	207.000485178
65.7	207.111702217
65.8	207.21774611
65.9	207.323192098
66	207.422976653
66.1	208.094454627
66.2	208.221391666
66.3	208.35528392
66.4	208.497108238
66.5	208.644069792
66.6	208.797585383
66.7	208.959612198
66.8	209.126886123
66.9	209.300381282
67	209.48311976
67.1	209.671284789
67.2	209.865372358
67.3	210.069340455
67.4	210.278696856
67.5	210.493439923
67.6	210.718332051
67.7	210.948602711
67.8	211.184214336
67.9	211.429417693
68	211.680546915
68.1	211.937048447
68.2	212.202688946
68.3	212.474907345
68.4	212.752607856
68.5	213.039076507
68.6	213.332906702
68.7	213.632410058
68.8	213.9403692
68.9	214.256636185
69	214.578852919
69.1	214.90924627
69.2	215.249092818
69.3	215.595231508
69.4	215.949223243
69.5	216.313161067
69.6	216.682716092
69.7	217.058362776
69.8	217.442660852
69.9	217.831361953
70	218.224396539
70.1	218.624423286
70.2	219.027736956
70.3	219.434193083
70.4	219.84523138
70.5	220.258719494
70.6	220.674178092
70.7	221.09213065
70.8	221.511421628
70.9	221.931522985
71	222.35234187
71.1	222.773101588
71.2	223.193516129
71.3	223.613173556
71.4	224.031076089
71.5	224.447475055
71.6	224.861934237
71.7	225.272632501
71.8	225.680658584
71.9	226.085844528
72	226.484940879
72.1	226.880328952
72.2	227.27202466
72.3	227.657584275
72.4	228.03974791
72.5	228.418931327
72.6	228.79373556
72.7	229.165717504
72.8	229.535555207
72.9	229.902527234
73	230.2674328
73.1	230.631008629
73.2	230.993011117
73.3	231.353881798
73.4	231.714223511
73.5	232.074080396
73.6	232.433920002
73.7	232.794025194
73.8	233.154543088
73.9	233.516343355
74	233.879204955
74.1	234.243194354
74.2	234.60996033
74.3	234.978591963
74.4	235.349136865
74.5	235.723663961
74.6	236.101125486
74.7	236.481323001
74.8	236.866504606
74.9	237.255928118
75	237.648900441
75.1	238.047548342
75.2	238.450509649
75.3	238.856134584
75.4	239.264705285
75.5	239.674868
75.6	240.085458035
75.7	240.496074129
75.8	240.905028721
75.9	241.312174848
76	241.716962803
76.1	242.116293745
76.2	242.511573768
76.3	242.902628926
76.4	243.283876103
76.5	243.658813775
76.6	244.027315654
76.7	244.382774624
76.8	244.728799236
76.9	245.066108518
77	245.387649546
77.1	245.696056203
77.2	245.993435275
77.3	246.272699452
77.4	246.534610338
77.5	246.783140868
77.6	247.011540088
77.7	247.217867023
77.8	247.408413382
77.9	247.577085669
78	247.71849434
78.1	247.841989302
78.2	247.942688359
78.3	248.015906523
78.4	248.073775754
78.5	248.114095801
78.6	248.130031686
78.7	248.132114015
78.8	248.119006065
78.9	248.079433272
79	248.024418202
79.1	247.953545714
79.2	247.850760025
79.3	247.729715977
79.4	247.590241024
79.5	247.413679949
79.6	247.213574049
79.7	246.99094113
79.8	246.725690805
79.9	246.43125425
80	246.111529637
80.1	245.750868188
80.2	245.358276073
80.3	244.940051738
80.4	244.483376905
80.5	243.989763974
80.6	243.468631061
80.7	242.910655262
80.8	242.307461345
80.9	241.673215194
81	241.004050897
81.1	240.287702951
81.2	239.551339011
81.3	238.796973969
81.4	238.02626873
81.5	237.254496935
81.6	236.485381162
81.7	235.727531743
81.8	234.994030408
81.9	234.283856574
82	233.603684364
82.1	232.982222321
82.2	232.401998811
82.3	231.863211267
82.4	231.392922766
82.5	230.958937181
82.6	230.557896256
82.7	230.205845455
82.8	229.885189189
82.9	229.588971186
83	229.327238368
83.1	229.090575113
83.2	228.871251907
83.3	228.675094651
83.4	228.496972269
83.5	228.329997002
83.6	228.176882787
83.7	228.034341782
83.8	227.897607476
83.9	227.767526891
84	227.645132735
84.1	227.527865324
84.2	227.41729214
84.3	227.316067388
84.4	227.22081658
84.5	227.1328168
84.6	227.056104248
84.7	226.986299846
84.8	226.924242761
84.9	226.875726915
85	226.835151697
85.1	226.802752944
85.2	226.786505481
85.3	226.77934147
85.4	226.781308849
85.5	226.80123912
85.6	226.832117535
85.7	226.873397299
85.8	226.934110691
85.9	227.008154659
86	227.09396479
86.1	227.200483238
86.2	227.322642999
86.3	227.457743389
86.4	227.614418185
86.5	227.78937709
86.6	227.97864214
86.7	228.190472259
86.8	228.423844752
86.9	228.673206894
87	228.946145551
87.1	229.244717336
87.2	229.561341192
87.3	229.902422075
87.4	230.274351437
87.5	230.66685498
87.6	231.084348113
87.7	231.539426013
87.8	232.018166573
87.9	232.521770293
88	233.071702784
88.1	233.647966813
88.2	234.250687525
88.3	234.896400961
88.4	235.571169507
88.5	236.271283523
88.6	237.007005301
88.7	237.776125615
88.8	238.569964476
88.9	239.39229533
89	240.253542235
89.1	241.139497594
89.2	242.050403179
89.3	243.000042228
89.4	243.978726753
89.5	244.983213364
89.6	246.018585862
89.7	247.093091473
89.8	248.193734995
89.9	249.318224841
90	250.463512083
90.1	251.608637085
90.2	252.744123702
90.3	253.863898102
90.4	254.935929928
90.5	255.962041379
90.6	256.938779337
90.7	257.842718791
90.8	258.648664749
90.9	259.379577293
91	260.02667208
91.1	260.531948943
91.2	260.950574379
91.3	261.279438781
91.4	261.423471726
91.5	261.455535544
91.6	261.372593301
91.7	261.037081346
91.8	260.558604054
91.9	259.945778201
92	259.176814129
92.1	258.345157033
92.2	257.482842838
92.3	256.614311689
92.4	255.780853473
92.5	254.975144599
92.6	254.200125532
92.7	253.482498595
92.8	252.802041179
92.9	252.159295805
93	251.586866334
93.1	251.067152953
93.2	250.595079852
93.3	250.202631503
93.4	249.883835097
93.5	249.623975111
93.6	249.453858261
93.7	249.378237688
93.8	249.362375923
93.9	249.420800097
94	249.542916095
94.1	249.697549192
94.2	249.887548282
94.3	250.103132305
94.4	250.325480537
94.5	250.552031747
94.6	250.765146834
94.7	250.965651543
94.8	251.15084083
94.9	251.305168245
95	251.439241451
95.1	251.552004865
95.2	251.618331046
95.3	251.655771215
95.4	251.663869019
95.5	251.609002637
95.6	251.514906147
95.7	251.383870529
95.8	251.190880225
95.9	250.959908122
96	250.696385899
96.1	250.382266382
96.2	250.031899209
96.3	249.653206563
96.4	249.23355963
96.5	248.779053994
96.6	248.299753099
96.7	247.787726185
96.8	247.241847356
96.9	246.674093902
97	246.080684363
97.1	245.454003972
97.2	244.807647572
97.3	244.141552847
97.4	243.439125247
97.5	242.715269769
97.6	241.969516052
97.7	241.187816475
97.8	240.376439695
97.9	239.539429364
98	238.668317895
98.1	237.75560152
98.2	236.812195071
98.3	235.836926349
98.4	234.806682671
98.5	233.736973295
98.6	232.627887463
98.7	231.469980426
98.8	230.247653701
98.9	228.975670797
99	227.652764054
99.1	226.269338041
99.2	224.832883246
99.3	223.363929713
99.4	221.868214842
99.5	220.351203482
99.6	218.822999783
99.7	217.297008038
99.8	215.779668861
99.9	214.277261933
100	212.811099228
100.1	211.382076206
100.2	209.989220635
100.3	208.632455722
100.4	207.323334095
100.5	206.047315413
100.6	204.800249539
100.7	203.580821284
100.8	202.401422478
100.9	201.245621507
101	200.112522592
101.1	199.005142436
101.2	197.926382538
101.3	196.866615825
101.4	195.825257162
101.5	194.809493844
101.6	193.812996789
101.7	192.832304823
101.8	191.869107776
101.9	190.927741573
102	189.999761139
102.1	189.084797302
102.2	188.188419091
102.3	187.305291025
102.4	186.433029345
102.5	185.573607652
102.6	184.728335688
102.7	183.892048886
102.8	183.064507998
102.9	182.25052454
103	181.444194992
103.1	180.644987589
103.2	179.85527923
103.3	179.073463217
103.4	178.297305253
103.5	177.527475821
103.6	176.765187568
103.7	176.007217207
103.8	175.253417594
103.9	174.505763423
104	173.761745092
104.1	173.021296331
104.2	172.286567982
104.3	171.55804261
104.4	170.834644063
104.5	170.117846336
104.6	169.410750465
104.7	168.710500744
104.8	168.017260078
104.9	167.337756511
105	166.667017411
105.1	166.005075513
105.2	165.357809521
105.3	164.723267075
105.4	164.099392747
105.5	163.490705247
105.6	162.899425851
105.7	162.320777027
105.8	161.757462572
105.9	161.216941414
106	160.691023833
106.1	160.180204938
106.2	159.697458555
106.3	159.230868698
106.4	158.7804823
106.5	158.359818569
106.6	157.959122476
106.7	157.576528674
106.8	157.224939476
106.9	156.898242563
107	156.591991251
107.1	156.318472342
107.2	156.075632856
107.3	155.856081806
107.4	155.6714125
107.5	155.524272076
107.6	155.403636154
107.7	155.319941502
107.8	155.276207158
107.9	155.256527394
108	155.266382687
108.1	155.3100267
108.2	155.372645909
108.3	155.45724536
108.4	155.569713865
108.5	155.696780561
108.6	155.839724082
108.7	156.004845658
108.8	156.180710853
108.9	156.367470707
109	156.570848509
109.1	156.781707411
109.2	156.999980812
109.3	157.230971554
109.4	157.468810157
109.5	157.713081306
109.6	157.968034864
109.7	158.229604594
109.8	158.496830982
109.9	158.772905562
110	159.055299781
110.1	159.342617314
110.2	159.637142671
110.3	159.93761814
110.4	160.242321628
110.5	160.552778372
110.6	160.868736094
110.7	161.18826002
110.8	161.512259805
110.9	161.841226163
111	162.173125787
111.1	162.508392286
111.2	162.8480005
111.3	163.189933311
111.4	163.534283894
111.5	163.882255805
111.6	164.231963378
111.7	164.583391079
111.8	164.938002728
111.9	165.295551652
112	165.656103819
112.1	166.023502176
112.2	166.397141299
112.3	166.776472875
112.4	167.166151836
112.5	167.566134191
112.6	167.974624787
112.7	168.396404043
112.8	168.83346831
112.9	169.282050295
113	169.746225325
113.1	170.23181154
113.2	170.732194401
113.3	171.249697827
113.4	171.79618889
113.5	172.361113115
113.6	172.9448618
113.7	173.564690937
113.8	174.208222557
113.9	174.874797278
114	175.579259591
114.1	176.312893297
114.2	177.065946756
114.3	177.83836609
114.4	178.618224888
114.5	179.396403155
114.6	180.169575989
114.7	180.918284372
114.8	181.643513202
114.9	182.34316173
115	182.987707874
115.1	183.582143138
115.2	184.13001551
115.3	184.601325065
115.4	184.988218132
115.5	185.309408556
115.6	185.538321659
115.7	185.664557806
115.8	185.728832493
115.9	185.717920344
116	185.615451467
116.1	185.459593114
116.2	185.240326662
116.3	184.93062707
116.4	184.568279018
116.5	184.146814177
116.6	183.628875415
116.7	183.0549186
116.8	182.423486131
116.9	181.684484806
117	180.877859392
117.1	180.0025434
117.2	179.021711751
117.3	177.937174328
117.4	176.761525661
117.5	175.486372194
117.6	174.053980992
117.7	172.514787779
117.8	170.879676029
117.9	169.156246605
118	167.348501142
118.1	165.471228897
118.2	163.55456916
118.3	161.61292279
118.4	159.661440358
118.5	157.715473748
118.6	155.803556908
118.7	153.93876716
118.8	152.123287226
118.9	150.355511629
119	148.631034954
119.1	146.956913911
119.2	145.316029204
119.3	143.70396911
119.4	142.117694897
119.5	140.557432006
119.6	139.019813306
119.7	137.496864471
119.8	135.98631614
119.9	134.486286209
120	132.995149151
120.1	131.50688788
120.2	130.019520576
120.3	128.53113938
120.4	127.038127293
120.5	125.547288569
120.6	124.063637707
120.7	122.591784829
120.8	121.145074486
120.9	119.729929314
121	118.347882977
121.1	117.002837347
121.2	115.715949473
121.3	114.49036968
121.4	113.316758692
121.5	112.194155435
121.6	111.139764626
121.7	110.125887116
121.8	109.146580051
121.9	108.205351936
122	107.301712114
122.1	106.420213189
122.2	105.559333174
122.3	104.726187282
122.4	103.906445144
122.5	103.098298421
122.6	102.303667424
122.7	101.522799318
122.8	100.753860564
122.9	100.00061728
123	99.2722496695
123.1	98.5619354589
123.2	97.8701913964
123.3	97.2164810227
123.4	96.587394827
123.5	95.9830906773
123.6	95.4222625095
123.7	94.8979829819
123.8	94.4048950423
123.9	93.9598592339
124	93.5652070867
124.1	93.2083742006
124.2	92.9038528966
124.3	92.6623208246
124.4	92.4600795574
124.5	92.3057676136
124.6	92.2120315084
124.7	92.1533545622
124.8	92.1352979765
124.9	92.1756487524
125	92.2485380731
125.1	92.357309967
125.2	92.5241100834
125.3	92.7225645791
125.4	92.953772764
125.5	93.2450571263
125.6	93.5686284125
125.7	93.9247266067
125.8	94.3400431041
125.9	94.7897044325
126	95.271917904
126.1	95.8082694153
126.2	96.3841107137
126.3	96.993721127
126.4	97.653157765
126.5	98.3609693743
126.6	99.1058593642
126.7	99.8959512082
126.8	100.748912698
126.9	101.644520165
127	102.583670541
127.1	103.587291353
127.2	104.634633837
127.3	105.719383168
127.4	106.844135406
127.5	108.016832073
127.6	109.218973873
127.7	110.449351956
127.8	111.711844187
127.9	113.004108601
128	114.316602145
128.1	115.647889956
128.2	117.000059251
128.3	118.367226268
128.4	119.742359846
128.5	121.122599505
128.6	122.503488264
128.7	123.877785196
128.8	125.24245489
128.9	126.594628326
129	127.924501394
129.1	129.226640255
129.2	130.502017889
129.3	131.748211772
129.4	132.947194693
129.5	134.100711988
129.6	135.212174913
129.7	136.279754303
129.8	137.268938708
129.9	138.205745901
130	139.089861889
130.1	139.900189963
130.2	140.631282965
130.3	141.302140827
130.4	141.902130307
130.5	142.394070979
130.6	142.818011138
130.7	143.167333457
130.8	143.374549131
130.9	143.488350291
131	143.487238988
131.1	143.246847425
131.2	142.832322571
131.3	142.215107952
131.4	141.122580395
131.5	139.731640393
131.6	139.02468435
131.7	137.558728277
131.8	136.07894801
131.9	134.63873443
132	133.285459324
132.1	132.085859287
132.2	131.05821189
132.3	130.154787258
132.4	129.367635212
132.5	128.719618739
132.6	128.217198725
132.7	127.824422979
132.8	127.539799592
132.9	127.418603504
133	127.396878721
133.1	127.464089461
133.2	127.640497844
133.3	127.927127486
133.4	128.290854222
133.5	128.731615046
133.6	129.292388769
133.7	129.93239008
133.8	130.646126922
133.9	131.437745988
134	132.316492376
134.1	133.247295336
134.2	134.225651435
134.3	135.248467339
134.4	136.315102864
134.5	137.403418268
134.6	138.507840582
134.7	139.622791036
134.8	140.743573101
134.9	141.865618448
135	142.98712634
135.1	144.10648268
135.2	145.220208228
135.3	146.325228915
135.4	147.420704077
135.5	148.504999346
135.6	149.574279966
135.7	150.622296087
135.8	151.65159821
135.9	152.662200168
136	153.653572854
136.1	154.625072098
136.2	155.586278402
136.3	156.539258575
136.4	157.485981085
136.5	158.429285729
136.6	159.373938719
136.7	160.321867584
136.8	161.275000475
136.9	162.241492734
137	163.220934535
137.1	164.215354004
137.2	165.226531973
137.3	166.255637572
137.4	167.276258785
137.5	168.276114258
137.6	169.243842229
137.7	170.137182724
137.8	170.950178056
137.9	171.677409002
138	172.311213742
138.1	172.776746561
138.2	173.147252345
138.3	173.432106103
138.4	173.621119165
138.5	173.721845718
138.6	173.76675121
138.7	173.758802638
138.8	173.6746339
138.9	173.546879065
139	173.377608746
139.1	173.155660554
139.2	172.882590246
139.3	172.572564807
139.4	172.22592041
139.5	171.822310867
139.6	171.382493492
139.7	170.907626874
139.8	170.39049571
139.9	169.826400739
140	169.23222226
140.1	168.609629877
140.2	167.952997814
140.3	167.271566427
140.4	166.572203901
140.5	165.856685401
140.6	165.122791964
140.7	164.379876252
140.8	163.630532447
140.9	162.876463397
141	162.119104245
141.1	161.360716754
141.2	160.601813401
141.3	159.843063447
141.4	159.086116742
141.5	158.331436523
141.6	157.579543621
141.7	156.831984398
141.8	156.090724167
